Vehicle_Type,Tested_Transmission_Type,Transmission_Lockup_,Police___Emergency_Vehicle_,newtransmission,Test_Veh_Displacement__L_,Rated_Horsepower,__of_Gears,Equivalent_Test_Weight__lbs__,Axle_Ratio,N_V_Ratio,Three_cat,THC_bin,CO_bin,CO2_cat,NOx_cat,MPG,Rownum
Car,Manual,N,N,Manual,6.4,470,6,4500,3.92,23.5,Low,High,High,High,High,17.3,7824
Car,Manual,N,N,Manual,6.4,470,6,4500,3.92,23.5,Low,High,High,Medium,High,31.4,7825
Car,Manual,N,N,Manual,5.7,370,6,4500,3.92,23.7,Low,High,High,High,High,18.7,7826
Car,Manual,N,N,Manual,5.7,370,6,4500,3.92,23.7,Low,Low,Low,Medium,High,32.6,7827
Car,Automatic,Y,N,Automatic,3.6,292,5,4250,2.65,26.9,Low,,,,,22.2,7828
Car,Automatic,Y,N,Automatic,3.6,292,5,4250,2.65,26.9,Medium,,,,,37.5,7829
Car,Automatic,Y,N,Automatic,3.6,292,8,4250,2.65,22,Low,High,High,Medium,High,23.9,7830
Car,Automatic,Y,N,Automatic,3.6,292,8,4250,2.65,22,Medium,Low,Low,Low,Low,43.1,7831
Car,Automatic,Y,N,Automatic,3.6,292,8,4250,2.65,22,Low,Low,Low,Low,Low,31.7,7832
Car,Automatic,Y,N,Automatic,3.6,292,8,4250,2.65,22,Low,High,High,Medium,Medium,17.3,7833
Car,Automatic,Y,N,Automatic,3.6,292,8,4500,3.07,36.6,Medium,Low,Low,Low,Medium,38.1,7834
Car,Automatic,Y,N,Automatic,3.6,292,8,4500,3.07,36.6,Low,High,High,High,Medium,23,7835
Tru,Automatic,Y,N,Automatic,3.6,215,5,5000,3.09,29.3,Low,,,,,20.3,7836
Tru,Automatic,Y,N,Automatic,3.6,215,5,5000,3.09,29.3,Low,,,,,32.2,7837
Tru,Automatic,Y,N,Automatic,3.6,215,5,4750,3.09,29.3,Low,,,,,20.8,7838
Tru,Automatic,Y,N,Automatic,3.6,215,5,4750,3.09,29.3,Low,,,,,32.6,7839
Tru,Automatic,Y,N,Automatic,3.6,215,5,5000,3.09,29.3,Low,,,,,20.1,7840
Tru,Automatic,Y,N,Automatic,3.6,215,5,5000,3.09,29.3,Low,,,,,31.5,7841
Tru,Automatic,Y,N,Automatic,3.6,215,5,4750,3.09,29.3,Low,,,,,15.7,7842
Tru,Automatic,Y,N,Automatic,3.6,215,5,4750,3.09,29.3,Low,,,,,24,7843
Tru,Automatic,Y,N,Automatic,3.6,215,5,5000,3.09,29.3,Low,,,,,15.2,7844
Tru,Automatic,Y,N,Automatic,3.6,215,5,5000,3.09,29.3,Low,,,,,23.5,7845
Tru,Automatic,Y,N,Automatic,3.6,215,5,5000,3.09,29.3,Low,,,,,15.1,7846
Tru,Automatic,Y,N,Automatic,3.6,215,5,5000,3.09,29.3,Low,,,,,23,7847
Bot,Automatic,Y,N,Automatic,3.6,283,6,4500,2.06,24.4,Low,High,High,High,Low,15.4,7848
Bot,Automatic,Y,N,Automatic,3.6,283,6,4500,2.06,24.4,Low,Low,Low,Low,Low,25.5,7849
Bot,Automatic,Y,N,Automatic,2.4,283,6,4000,2.95,35.8,Low,,,,,24.3,7850
Bot,Automatic,Y,N,Automatic,2.4,283,6,4000,2.95,35.8,Medium,,,,,36.8,7851
Bot,Automatic,Y,N,Automatic,3.6,283,6,4500,2.06,24.4,Low,,,,,20.8,7852
Bot,Automatic,Y,N,Automatic,3.6,283,6,4500,2.06,24.4,Medium,,,,,35.5,7853
Tru,Automatic,Y,N,Automatic,3.6,283,6,4500,2.06,24.4,Low,,,,,20.1,7854
Tru,Automatic,Y,N,Automatic,3.6,283,6,4500,2.06,24.4,Low,,,,,32.9,7855
Tru,Automatic,Y,N,Automatic,3.7,210,4,4250,3.73,30.6,Low,,,,,19.8,7856
Tru,Automatic,Y,N,Automatic,3.7,210,4,4250,3.73,30.6,Low,,,,,30.4,7857
Tru,Automatic,Y,N,Automatic,3.7,210,4,4500,3.73,30.6,Low,,,,,28.5,7858
Tru,Automatic,Y,N,Automatic,3.7,210,4,4500,3.73,30.6,Low,,,,,18.7,7859
Tru,Automatic,Y,N,Automatic,5.7,390,6,5500,3.92,28.4,Low,,,,,15.5,7860
Tru,Automatic,Y,N,Automatic,5.7,390,6,5500,3.92,28.4,Low,,,,,27.1,7861
Tru,Automatic,Y,N,Automatic,5.7,390,6,5500,3.45,26.4,Low,,,,,27.6,7862
Tru,Automatic,Y,N,Automatic,5.7,390,6,5500,3.45,26.4,Low,,,,,15.7,7863
Tru,Automatic,Y,N,Automatic,3.7,283,4,5250,3.55,26.7,Low,,,,,27.6,7864
Tru,Automatic,Y,N,Automatic,3.7,283,4,5250,3.55,26.7,Low,,,,,17.3,7865
Tru,Automatic,Y,N,Automatic,4.7,310,6,5500,3.92,28.8,Low,High,High,High,High,17.4,7866
Tru,Automatic,Y,N,Automatic,4.7,310,6,5500,3.92,28.8,Low,High,High,Medium,Medium,27,7867
Tru,Automatic,Y,N,Automatic,4.7,310,6,5500,3.92,28.8,Low,High,High,High,High,17.4,7868
Tru,Automatic,Y,N,Automatic,4.7,310,6,5500,3.92,28.8,Low,High,High,Medium,Medium,27,7869
Tru,Automatic,Y,N,Automatic,4.7,310,6,5500,3.55,26,Low,,,,,17.1,7870
Tru,Automatic,Y,N,Automatic,4.7,310,6,5500,3.55,26,Low,,,,,26.3,7871
Tru,Automatic,Y,N,Automatic,4.7,310,5,5500,3.92,28.4,Low,Low,Low,Medium,Medium,17.1,7872
Tru,Automatic,Y,N,Automatic,4.7,310,5,5500,3.92,28.4,Low,High,High,High,Medium,11.9,7873
Tru,Automatic,Y,N,Automatic,4.7,310,6,5500,3.92,28.4,Low,Low,Low,Medium,Medium,17.1,7874
Tru,Automatic,Y,N,Automatic,4.7,310,6,5500,3.92,28.4,Low,High,High,High,Medium,11.9,7875
Tru,Automatic,Y,N,Automatic,3.7,215,4,5000,3.55,26.7,Low,High,High,High,High,17.7,7876
Tru,Automatic,Y,N,Automatic,3.7,215,4,5000,3.55,26.7,Low,Low,Low,Medium,Low,27.8,7877
Tru,Automatic,Y,N,Automatic,5.7,345,6,5500,3.55,26,Low,,,,,17,7878
Tru,Automatic,Y,N,Automatic,5.7,345,6,5500,3.55,26,Low,,,,,27.1,7879
Tru,Automatic,Y,N,Automatic,5.7,345,6,5500,3.55,25.3,Low,,,,,16.5,7880
Tru,Automatic,Y,N,Automatic,5.7,345,6,5500,3.55,25.3,Low,,,,,25.6,7881
Car,Manual,N,N,Manual,1.4,100,5,2750,2.86,43.2,Low,High,High,Medium,High,34,7882
Car,Manual,N,N,Manual,1.4,100,5,2750,2.86,43.2,Medium,High,High,Low,Low,50.2,7883
Car,Manual,N,N,Manual,1.4,100,5,2750,2.86,43.2,Low,High,High,Medium,High,34.4,7884
Car,Manual,N,N,Manual,1.4,100,5,2750,2.86,43.2,Medium,High,High,Low,Low,49.4,7885
Car,Automatic,Y,N,Automatic,1.4,100,6,2750,2.76,41.7,Medium,,,,,35,7886
Car,Automatic,Y,N,Automatic,1.4,100,6,2750,2.76,41.7,Medium,,,,,46,7887
Car,Automatic,Y,N,Automatic,1.4,100,6,2750,2.76,41.7,Low,High,High,Medium,,30.8,7888
Car,Manual,N,N,Manual,1.4,100,5,2625,2.86,43.2,Medium,High,High,Low,Medium,39.7,7889
Car,Manual,N,N,Manual,1.4,100,5,2625,2.86,43.2,Medium,High,High,Low,Low,53.9,7890
Car,Manual,N,N,Manual,1.4,100,5,2625,2.86,43.2,Medium,High,Low,Low,High,39.2,7891
Car,Manual,N,N,Manual,1.4,100,5,2625,2.86,43.2,Medium,High,Low,Low,Low,54,7892
Car,Automatic,Y,N,Automatic,1.4,100,6,2750,2.76,41.7,Medium,High,High,Medium,High,35.1,7893
Car,Automatic,Y,N,Automatic,1.4,100,6,2750,2.76,41.7,Medium,Low,Low,Low,Low,48.3,7894
Car,Manual,N,N,Manual,1.4,160,5,2750,2.92,43.7,Medium,Low,Low,Low,Low,48.5,7895
Car,Manual,N,N,Manual,1.4,160,5,2750,2.92,43.7,Medium,High,High,Low,High,36.9,7896
Bot,Manual,N,N,Manual,2,158,5,3375,2.97,38.1,Low,,,,,28.8,7897
Bot,Manual,N,N,Manual,2,158,5,3375,2.97,38.1,Medium,,,,,40.7,7898
Bot,Continuously Var,N,N,,2.4,172,1,3500,2.28,29.3,Low,,,,,27.2,7899
Bot,Continuously Var,N,N,,2.4,172,1,3500,2.28,29.3,Medium,,,,,37.5,7900
Tru,Manual,N,N,Manual,2.4,165,5,3625,2.97,38.2,Low,,,,,28.5,7901
Tru,Manual,N,N,Manual,2.4,165,5,3625,2.97,38.2,Medium,,,,,38.7,7902
Tru,Automatic,Y,N,Automatic,6.4,470,5,5500,3.7,35.2,Low,High,High,High,High,15.3,7903
Tru,Automatic,Y,N,Automatic,6.4,470,5,5500,3.7,35.2,Low,Low,High,Medium,Medium,24.2,7904
Tru,Automatic,Y,N,Automatic,6.4,470,5,5500,3.7,35.2,Low,High,High,High,High,15.2,7905
Bot,Manual,N,N,Manual,2.4,172,5,3500,2.97,37.7,Low,,,,,29.2,7906
Bot,Manual,N,N,Manual,2.4,172,5,3500,2.97,37.7,Medium,,,,,39.7,7907
Tru,Continuously Var,Y,N,,2.4,172,1,3750,3.21,39.8,Low,High,High,Medium,High,25.3,7908
Tru,Continuously Var,Y,N,,2.4,172,1,3750,3.21,39.8,Low,Low,Low,Medium,Medium,31.9,7909
Tru,Automatic,Y,N,Automatic,3.6,290,5,4750,3.21,29.4,Low,High,High,High,Medium,19.8,7910
Tru,Automatic,Y,N,Automatic,3.6,290,5,4750,3.21,29.4,Low,Low,Low,Medium,High,27.8,7911
Tru,Automatic,Y,N,Automatic,3.6,290,5,4250,3.21,29.4,Low,Low,Low,Medium,Low,29.3,7912
Tru,Automatic,Y,N,Automatic,3.6,290,5,4250,3.21,29.4,Low,High,High,High,Low,20.8,7913
Car,Manual,N,N,Manual,3.6,290,6,4750,3.21,28.2,Low,High,High,High,High,19.5,7914
Car,Manual,N,N,Manual,3.6,290,6,4750,3.21,28.2,Low,Low,Low,Medium,Low,28.7,7915
Tru,Manual,N,N,Manual,3.6,290,6,4250,3.21,28.2,Low,High,High,High,High,20.6,7916
Tru,Manual,N,N,Manual,3.6,290,6,4250,3.21,28.2,Low,Low,Low,Medium,Low,29.8,7917
Car,Automatic,Y,N,Automatic,0.001,134,1,4000,6.54,93.4,,,,,,,7918
Car,Automatic,Y,N,Automatic,0.001,134,1,4000,6.54,93.4,,,,,,,7919
Car,Automated Manual,N,N,,4.5,558,7,3875,5.14,43.5,Low,High,High,High,High,14.4,7920
Car,Automated Manual,N,N,,4.5,558,7,3875,5.14,43.5,Low,Low,High,Medium,Medium,24,7921
Car,Automatic,N,N,Automatic,4.5,558,7,3875,5.14,43.5,Low,Low,Low,Medium,Low,24.2,7922
Car,Automatic,N,N,Automatic,4.5,558,7,3875,5.14,43.5,Low,High,High,High,High,15.1,7923
Car,Automated Manual,N,N,,4.5,558,7,3875,5.14,43.5,Low,Low,High,Medium,Medium,24.1,7924
Car,Automated Manual,N,N,,4.5,558,7,3875,5.14,43.5,Low,High,High,High,High,14.3,7925
Car,Automated Manual,N,N,,4.5,558,7,3875,5.14,43.5,Low,Low,Low,Medium,Medium,24.3,7926
Car,Automated Manual,N,N,,4.5,558,7,3875,5.14,43.5,Low,High,High,High,High,15,7927
Car,Automatic,N,N,Automatic,4.3,453,7,4250,4.44,39.2,Low,High,High,High,Medium,16.1,7928
Car,Automatic,N,N,Automatic,4.3,453,7,4250,4.44,39.2,Low,Low,High,Medium,Medium,26.4,7929
Car,Automated Manual,N,N,,4.3,453,7,4250,4.44,39.2,Low,High,High,High,Medium,15.8,7930
Car,Automated Manual,N,N,,4.3,453,7,4250,4.44,39.2,Low,Low,High,Medium,Medium,26.5,7931
Car,Automatic,N,N,Automatic,4.3,453,7,4250,4.44,39.2,Low,High,High,High,Medium,16.6,7932
Car,Automatic,N,N,Automatic,4.3,453,7,4250,4.44,39.2,Low,Low,High,Medium,Low,26.6,7933
Car,Automated Manual,N,N,,4.3,453,7,4250,4.44,39.2,Low,High,High,High,Medium,16.3,7934
Car,Automated Manual,N,N,,4.3,453,7,4250,4.44,39.2,Low,Low,High,Medium,Medium,26.5,7935
Car,Automated Manual,N,N,,6.3,652,7,4750,3.87,30.2,Low,High,High,High,High,13.3,7936
Car,Automated Manual,N,N,,6.3,652,7,4750,3.87,30.2,Low,High,High,High,Low,23.2,7937
Car,Automated Manual,N,N,,6.3,652,7,4750,3.87,30.2,Low,High,High,High,High,13.7,7938
Car,Automated Manual,N,N,,6.3,652,7,4750,3.87,30.2,Low,Low,Low,High,Medium,22.7,7939
Car,Automated Manual,N,N,,6.3,652,7,4750,3.87,30.2,Low,High,High,High,High,12.5,7940
Car,Automated Manual,N,N,,6.3,652,7,4750,3.87,30.2,Low,Low,Low,High,Low,22.7,7941
Car,Automated Manual,N,N,,6.3,652,7,4750,3.87,30.2,Low,Low,Low,High,Medium,22.9,7942
Car,Automated Manual,N,N,,6.3,652,7,4750,3.87,30.2,Low,High,High,High,High,13.2,7943
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,Low,High,High,High,Medium,22,7944
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,Low,High,Low,Medium,Low,29.1,7945
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,Low,High,High,High,Medium,20.7,7946
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,Low,High,High,High,High,20.4,7947
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,Low,High,High,High,,22.7,7948
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,,,,,,,7949
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,,,,,,,7950
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,Low,High,High,High,High,21.6,7951
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,Low,Low,Low,Medium,Medium,30.1,7952
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,Low,High,Low,Medium,High,26.7,7953
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,,,,,,,7954
Car,Automatic,N,N,Automatic,2,290,1,5500,4.1,11.2,,,,,,,7955
Tru,Automatic,Y,N,Automatic,5.4,255,4,6500,3.73,31,Low,,,,,10.6,7956
Tru,Automatic,Y,N,Automatic,5.4,255,4,6500,3.73,31,Low,,,,,15.4,7957
Tru,Automatic,Y,N,Automatic,5.4,255,4,6500,3.73,31,Low,,,,,13.9,7958
Tru,Automatic,Y,N,Automatic,5.4,255,4,6500,3.73,31,Low,,,,,13.9,7959
Tru,Automatic,Y,N,Automatic,5.4,255,4,6500,3.73,31,Low,,,,,20.4,7960
Tru,Automatic,Y,N,Automatic,5.4,255,4,5500,3.73,29.8,Low,,,,,15.1,7961
Tru,Automatic,Y,N,Automatic,5.4,255,4,5500,3.73,29.8,Low,,,,,15.1,7962
Tru,Automatic,Y,N,Automatic,5.4,255,4,5500,3.73,29.8,Low,,,,,22.1,7963
Tru,Automatic,Y,N,Automatic,5.4,255,4,5500,3.73,29.8,Low,,,,,11.6,7964
Tru,Automatic,Y,N,Automatic,5.4,255,4,5500,3.73,29.8,Low,,,,,16.6,7965
Tru,Automatic,Y,N,Automatic,5.4,255,4,6000,4.1,31,Low,,,,,14.5,7966
Tru,Automatic,Y,N,Automatic,5.4,255,4,6000,4.1,31,Low,,,,,14.5,7967
Tru,Automatic,Y,N,Automatic,5.4,255,4,6000,4.1,31,Low,,,,,21.4,7968
Tru,Automatic,Y,N,Automatic,5.4,255,4,6000,4.1,31,Low,,,,,11.1,7969
Tru,Automatic,Y,N,Automatic,5.4,255,4,6000,4.1,31,Low,,,,,16.1,7970
Tru,Automatic,Y,N,Automatic,4.6,225,4,6000,4.1,34.1,Low,,,,,15.6,7971
Tru,Automatic,Y,N,Automatic,4.6,225,4,6000,4.1,34.1,Low,,,,,22.2,7972
Tru,Automatic,Y,N,Automatic,4.6,225,4,6000,4.1,34.1,Low,,,,,11.2,7973
Tru,Automatic,Y,N,Automatic,4.6,225,4,6000,4.1,34.1,Low,,,,,16.1,7974
Tru,Automatic,Y,N,Automatic,4.6,225,4,5500,4.1,32.7,Low,,,,,16.2,7975
Tru,Automatic,Y,N,Automatic,4.6,225,4,5500,4.1,32.7,Low,,,,,22.9,7976
Tru,Automatic,Y,N,Automatic,4.6,225,4,5500,4.1,32.7,Low,,,,,11.7,7977
Tru,Automatic,Y,N,Automatic,4.6,225,4,5500,4.1,32.7,Low,,,,,16.6,7978
Tru,Automatic,Y,N,Automatic,6.8,305,5,6000,3.73,30.3,Low,,,,,12.7,7979
Tru,Automatic,Y,N,Automatic,6.8,305,5,6000,3.73,30.3,Low,,,,,18.8,7980
Tru,Automatic,Y,N,Automatic,6.8,305,5,6500,3.73,30.3,Low,,,,,12.3,7981
Tru,Automatic,Y,N,Automatic,6.8,305,5,6500,3.73,30.3,Low,,,,,18.4,7982
Tru,Automatic,Y,N,Automatic,6.8,305,5,7000,3.73,30.3,Low,,,,,11.8,7983
Tru,Automatic,Y,N,Automatic,6.8,305,5,7000,3.73,30.3,Low,,,,,17.9,7984
Tru,Semi-Automatic,Y,N,Semi-Automatic,3.5,305,6,4750,3.16,27.6,Low,,,,,22.2,7985
Tru,Semi-Automatic,Y,N,Semi-Automatic,3.5,305,6,4750,3.16,27.6,Medium,,,,,35.5,7986
Tru,Semi-Automatic,Y,N,Semi-Automatic,3.5,305,6,4500,3.16,27.6,Low,,,,,23.6,7987
Tru,Semi-Automatic,Y,N,Semi-Automatic,3.5,305,6,4500,3.16,27.6,Medium,,,,,38.6,7988
Tru,Automatic,Y,N,Automatic,2,237,6,4250,3.21,28.1,Low,Low,High,Medium,High,26.5,7989
Tru,Automatic,Y,N,Automatic,2,237,6,4250,3.21,28.1,Medium,Low,Low,Low,Medium,41.9,7990
Tru,Manual,N,N,Manual,2.5,171,5,3500,4.13,40.1,Low,,,,,28.8,7991
Tru,Manual,N,N,Manual,2.5,171,5,3500,4.13,40.1,Medium,,,,,39.2,7992
Tru,Automatic,Y,N,Automatic,2.5,175,6,3625,3.51,31.4,Medium,Low,Low,Low,Medium,39.3,7993
Tru,Automatic,Y,N,Automatic,2.5,175,6,3625,3.51,31.4,Low,High,High,Medium,Medium,26.3,7994
Tru,Automatic,Y,N,Automatic,2.5,175,6,3625,3.51,31.4,Low,High,High,Medium,Medium,26.2,7995
Tru,Automatic,Y,N,Automatic,3,240,6,3750,3.51,31.4,Low,High,High,Medium,Medium,24,7996
Tru,Automatic,Y,N,Automatic,3,240,6,3750,3.51,31.4,Low,Low,Low,Medium,Medium,34.8,7997
Tru,Automatic,Y,N,Automatic,3,240,6,3750,3.51,31.4,Low,High,High,Medium,Medium,17.4,7998
Tru,Automatic,Y,N,Automatic,3,240,6,3750,3.51,31.4,Low,Low,Low,Low,Low,25.8,7999
Tru,Automatic,Y,N,Automatic,2.5,175,6,3875,3.51,31.4,Low,High,High,Medium,Medium,25.4,8000
Tru,Automatic,Y,N,Automatic,2.5,175,6,3875,3.51,31.4,Medium,Low,Low,Low,Low,37,8001
Tru,Automatic,Y,N,Automatic,3,240,6,4000,3.51,31.9,Low,High,High,High,Medium,22.4,8002
Tru,Automatic,Y,N,Automatic,3,240,6,4000,3.51,31.9,Low,Low,Low,Medium,Medium,30.9,8003
Tru,Automatic,Y,N,Automatic,3,240,6,4000,3.51,31.9,Low,High,High,High,Medium,15.9,8004
Tru,Automatic,Y,N,Automatic,3,240,6,4000,3.51,31.9,Low,Low,Low,Medium,Low,22.8,8005
Tru,Automatic,Y,N,Automatic,3,240,6,3875,3.51,31.4,Low,,,,,23,8006
Tru,Automatic,Y,N,Automatic,3,240,6,3875,3.51,31.4,Low,,,,,32.1,8007
Tru,Automatic,Y,N,Automatic,3,240,6,3875,3.51,31.4,Low,,,,,16.3,8008
Tru,Automatic,Y,N,Automatic,3,240,6,3875,3.51,31.4,Low,,,,,23.7,8009
Tru,Automatic,Y,N,Automatic,2.5,171,6,3750,3.51,31.9,Low,,,,,25.4,8010
Tru,Automatic,Y,N,Automatic,2.5,171,6,3750,3.51,31.9,Medium,,,,,36.3,8011
Tru,Automatic,Y,N,Automatic,2.5,171,6,3750,3.51,31.4,Low,,,,,25.8,8012
Tru,Automatic,Y,N,Automatic,2.5,171,6,3750,3.51,31.4,Medium,,,,,37.5,8013
Tru,Continuously Var,N,N,,2.5,155,1,4000,1,8.4,Medium,Low,Low,Low,Medium,45.2,8014
Tru,Continuously Var,N,N,,2.5,155,1,4000,1,8.4,Medium,Low,Low,Low,Low,42.9,8015
Tru,Automatic,Y,N,Automatic,5.4,310,6,6500,3.73,28.1,Low,,,,,16.3,8016
Tru,Automatic,Y,N,Automatic,5.4,310,6,6500,3.73,28.1,Low,,,,,25.2,8017
Tru,Automatic,Y,N,Automatic,5.4,310,6,6500,3.31,24.8,Low,,,,,16.4,8018
Tru,Automatic,Y,N,Automatic,5.4,310,6,6500,3.31,24.8,Low,,,,,25.7,8019
Tru,Automatic,Y,N,Automatic,5.4,310,6,6500,3.31,24.8,Low,,,,,12.1,8020
Tru,Automatic,Y,N,Automatic,5.4,310,6,6500,3.31,24.8,Low,,,,,18.8,8021
Tru,Automatic,Y,N,Automatic,5.4,310,6,6500,3.73,28.1,Low,,,,,17.8,8022
Tru,Automatic,Y,N,Automatic,5.4,310,6,6500,3.73,28.1,Low,,,,,11.6,8023
Tru,Semi-Automatic,Y,N,Semi-Automatic,3.5,287,6,5000,3.39,29.1,Low,High,High,High,Medium,20.9,8024
Tru,Semi-Automatic,Y,N,Semi-Automatic,3.5,287,6,5000,3.39,29.1,Low,Low,Low,Medium,Medium,31.4,8025
Tru,Semi-Automatic,Y,N,Semi-Automatic,3.5,287,6,4750,3.16,27.1,Low,High,High,High,Medium,22.3,8026
Tru,Semi-Automatic,Y,N,Semi-Automatic,3.5,287,6,4750,3.16,27.1,Medium,Low,Low,Low,Medium,35.6,8027
Tru,Semi-Automatic,Y,N,Semi-Automatic,3.5,287,6,4750,3.16,27.1,Medium,Low,Low,Low,Medium,35.7,8028
Tru,Automatic,Y,N,Automatic,2,237,6,4750,3.36,29.5,Low,Low,High,Medium,High,25.2,8029
Tru,Automatic,Y,N,Automatic,2,237,6,4750,3.36,29.5,Medium,Low,Low,Low,Medium,39.3,8030
Tru,Automatic,Y,N,Automatic,2,237,6,4750,3.36,29.5,Medium,Low,Low,Low,Medium,39.6,8031
Tru,Automatic,Y,N,Automatic,2,237,6,4750,3.51,30.7,Low,Low,Low,Medium,Low,31.8,8032
Tru,Automatic,Y,N,Automatic,2,237,6,4750,3.51,30.7,Low,High,High,High,High,21.3,8033
Tru,Automatic,Y,N,Automatic,6.2,415,6,6000,3.73,28.2,Low,,,,,14.7,8034
Tru,Automatic,Y,N,Automatic,6.2,415,6,6000,3.73,28.2,Low,,,,,23.7,8035
Tru,Automatic,Y,N,Automatic,6.2,411,6,6500,4.1,28.7,Low,High,High,High,Medium,14.1,8036
Tru,Automatic,Y,N,Automatic,6.2,411,6,6500,4.1,28.7,Low,Low,Low,High,Medium,21.6,8037
Tru,Automatic,Y,N,Automatic,6.2,411,6,6500,4.1,28.7,Low,High,High,High,Medium,14.1,8038
Tru,Automatic,Y,N,Automatic,3.7,275,6,5000,3.55,27.6,Low,Low,Low,High,Medium,15.5,8039
Tru,Automatic,Y,N,Automatic,3.7,275,6,5000,3.55,27.6,Low,Low,Low,Medium,Low,23.7,8040
Tru,Automatic,Y,N,Automatic,3.7,275,6,5000,3.55,27.6,Low,High,High,High,Medium,21.3,8041
Tru,Automatic,Y,N,Automatic,3.7,275,6,5000,3.55,27.6,Low,Low,Low,Medium,Medium,32.1,8042
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,28.5,Low,Low,Low,Medium,Low,27.7,8043
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,28.5,Low,Low,Low,High,Medium,14,8044
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,28.5,Low,Low,Low,Medium,Low,20.6,8045
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,28.5,Low,Low,Low,High,Medium,19.1,8046
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,29.3,Low,High,High,High,Medium,19.9,8047
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,29.3,Low,Low,Low,Medium,Medium,30.4,8048
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,29.3,Low,Low,Low,High,Medium,14.7,8049
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,29.3,Low,Low,Low,Medium,Medium,22.4,8050
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,29,Low,Low,Low,High,Medium,14.2,8051
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,29,Low,Low,Low,Medium,Low,21,8052
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,29,Low,High,High,High,Medium,19.4,8053
Tru,Automatic,Y,N,Automatic,3.7,275,6,5500,3.73,29,Low,Low,Low,Medium,Medium,28.4,8054
Tru,Automatic,Y,N,Automatic,3.7,275,6,5250,3.73,29,Low,,,,,19.9,8055
Tru,Automatic,Y,N,Automatic,3.7,275,6,5250,3.73,29,Low,,,,,29.1,8056
Tru,Automatic,Y,N,Automatic,3.7,275,6,5250,3.73,29,Low,,,,,14.6,8057
Tru,Automatic,Y,N,Automatic,3.7,275,6,5250,3.73,29,Low,,,,,21.5,8058
Tru,Automatic,Y,N,Automatic,3.7,275,6,5250,3.73,29,Low,,,,,19.9,8059
Tru,Automatic,Y,N,Automatic,3.7,275,6,5250,3.73,29,Low,,,,,29.1,8060
Tru,Automatic,Y,N,Automatic,3.7,275,6,5250,3.73,29,Low,,,,,14.6,8061
Tru,Automatic,Y,N,Automatic,3.7,275,6,5250,3.73,29,Low,,,,,21.5,8062
Tru,Automatic,Y,N,Automatic,6.2,411,6,6000,3.73,28.1,Low,,,,,23.7,8063
Tru,Automatic,Y,N,Automatic,6.2,411,6,6000,3.73,28.1,Low,,,,,15.3,8064
Tru,Automatic,Y,N,Automatic,6.2,411,6,6000,3.73,28.2,Low,,,,,15.8,8065
Tru,Automatic,Y,N,Automatic,6.2,411,6,6000,3.73,28.2,Low,,,,,25.2,8066
Tru,Automatic,Y,N,Automatic,5,360,6,6000,3.55,27.9,Low,High,Low,High,Medium,13.2,8067
Tru,Automatic,Y,N,Automatic,5,360,6,6000,3.55,27.9,Low,Low,Low,Medium,Low,20.1,8068
Tru,Automatic,Y,N,Automatic,5,360,6,6000,3.55,27.9,Low,High,High,High,Medium,17.8,8069
Tru,Automatic,Y,N,Automatic,5,360,6,6000,3.55,27.9,Low,Low,Low,Medium,Medium,27.4,8070
Tru,Semi-Automatic,Y,N,Semi-Automatic,3.5,360,6,5250,3.55,27.6,Low,High,High,High,Medium,20.7,8071
Tru,Semi-Automatic,Y,N,Semi-Automatic,3.5,360,6,5250,3.55,27.6,Low,Low,Low,Medium,Low,30.9,8072
